"ID","Joke"
761,"A tourist wanders into a back-alley antique shop in San Francisco's Chinatown. Picking through the objects on display he discovers a detailed, life-sized bronze sculpture of a rat. The sculpture is so interesting and unique that he picks it up and asks the shop owner what it costs. ""Twelve dollars for the rat, sir,"" says the shop owner, ""and a thousand dollars more for the story behind it."" ""You can keep the story, old man,"" he replies, ""but I'll take the rat."" The transaction complete, the tourist leaves the store with the bronze rat under his arm. As he crosses the street in front of the store, two live rats emerge from a sewer drain and fall into step behind him. Nervously looking over his shoulder, he begins to walk faster, but every time he passes another sewer drain, more rats come out and follow him. By the time he's walked two blocks, at least a hundred rats are at his heels, and people begin to point and shout. He walks even faster, and soon breaks into a trot as multitudes of rats swarm from sewers, basements, vacant lots, and abandoned cars. Rats by the thousands are at his heels, and as he sees the waterfront at the bottom of the hill, he panics and starts to run full tilt. No matter how fast he runs, the rats keep up, squealing hideously, now not just thousands but millions, so that by the time he comes rushing up to the water's edge a trail of rats twelve city blocks long is behind him. Making a mighty leap, he jumps up onto a light post, grasping it with one arm while he hurls the bronze rat into San Francisco Bay with the other, as far as he can heave it. Pulling his legs up and clinging to the light post, he watches in amazement as the seething tide of rats surges over the breakwater into the sea, where they drown. Shaken and mumbling, he makes his way back to the antique shop. ""Ah, so you've come back for the rest of the story,"" says the owner. ""No,"" says the tourist, ""I was wondering if you have a bronze lawyer."""
762,"Q: What did one candle say to the other candle? A: Are you going out tonight?"
763,"Why did the hedgehog cross the road? To see he's flat mate"
764,"What did the dolphin say to the whale when he bumped into him? I didn't do it on porpoise."
765,"The active ingredient in Red Bull is Chuck Norris's sweat."
766,"To err is human; to moo bovine."
767,"What did the carpenters call their brass quartet? The Tuba Four"
768,"A blonde dies and arrives at the Pearly Gates, where she is greeted by St. Peter. ""Welcome!"" he says. ""Because we are currently operating at 99% capacity, we can only let a limited number of souls into heaven. Therefore, you must answer my questions correctly to gain entrance."" ""Okay,"" says the blonde. ""Here's your question: name two days of the week that begin with the letter T."" ""That's easy. Today and tomorrow!"" ""Well, that's not the answer I was thinking of, but I'll give you another question. How many seconds are there in a year?"" ""That's easy. Twelve!"" ""Twelve?"" ""January second, February second, March second--"" ""Okay, okay. I can see you misunderstood this question as well. Okay, one more chance. What's God's name?"" ""That's easy. Howard!"" ""Howard?"" ""You know -- 'Our Father, who art in heaven, Howard be thy name..."""
769,"Little Davie watched, fascinated, as his mother smoothed cold cream on her face.. ""Why do you do that, mommy?"" he asked. ""To make myself beautiful,"" said his mother, who then began removing the cream with a tissue. ""What's the matter?"" asked Little Davie. ""Giving up?"""
770,"A ten-year-old boy was failing math. His parents tried everything from tutors to hypnosis, but to no avail. Finally, at the insistence of a family friend, they decided to enroll their son in a private Catholic school. After the first day, the boy's parents were surprised when he walked in after school with a stern, focused and very determined expression on his face, and went right past them straight to his room, where he quietly closed the door. For nearly two hours he toiled away in his room - with math books strewn about his desk and the surrounding floor. He emerged long enough to eat, and after quickly cleaning his plate, went straight back to his room, closed the door, and worked feverishly at his studies until bedtime. This pattern continued ceaselessly until it was time for the first quarter report card. The boy walked in with his report card -- unopened -- laid it on the dinnertable and went straight to his room. Cautiously, his mother opened it, and to her amazement, she saw a bright red ""A"" under the subject of MATH. Overjoyed, she and her husband rushed into their son's room, thrilled at his remarkable progress. ""Was it the nuns that did it?,"" the father asked. The boy only shook his head and said, ""No."" ""Was it the one-on-one tutoring? The peer-mentoring?"" ""No."" ""The textbooks? The teachers? The curriculum?"" ""Nope,"" said the son. ""On that first day, when I walked in the front door and saw that guy they nailed to the 'plus sign,' I just knew they meant business!"""
771,"Chuck Norris actually built the stairway to heaven."
772,"In a recent Channel 4 news broadcast, it was announced that Lorena Bobbitt's sister Louella was arrested for an alleged attempt to perform the same act on her husband as her famous sister had done several years ago. Sources reveal the sister was not as accurate as Lorena. She allegedly missed the target and stabbed her husband in the upper thigh causing severe muscle and tendon damage. The husband is reported to be in serious, but stable condition, and Louella has been charged with ... A Misdewiener!"
773,"What's an educated hole in the wall? A wisecrack."
774,"Chuck Norris built a better mousetrap, but the world was too frightened to beat a path to his door."
775,"Why does the corn get mad at the farmer? Because he is always pulling on his ears."
776,"Chuck Norris house trained his dog by 1 roundhouse kick to the face."
777,"Q: Why did the girl fall off the swing? A: Because someone threw a piano at her."
778,"It was the annual homecoming dance at the local high school gym. Most of the young folk were out on the dance floor but a few young men and women lined the sides of the gym, hoping for a dance partner to ask them out onto the dance floor. After waiting anxiously for quite a while, a rather awkward freshman finally got up the nerve to ask a pretty junior for a dance at the homecoming. She gave him the once-over and said, ""Sorry, I won't dance with a child."" ""Please forgive me,"" responded the underclassman. ""I didn't realize you were pregnant."""
